user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type
12,job_15,1.58,55.4,33,2026-03-17,gcp,us-east-1,low,streaming,large
131,job_39,4.2,683.9,1772,2026-03-17,gcp,us-east-1,high,streaming,medium
1,job_48,0.1,38.43,470,2026-03-17,gcp,us-east-1,low,batch,large
170,job_24,0.11,164.33,580,2026-03-17,azure,sa-east-1,medium,batch,small
198,job_43,4.68,67.41,335,2026-03-17,gcp,sa-east-1,medium,batch,small
100,job_32,10.72,415.05,390,2026-03-17,aws,us-west-2,medium,streaming,medium
166,job_17,1.23,437.41,990,2026-03-17,aws,us-west-2,medium,batch,small
49,job_6,0.16,241.9,482,2026-03-17,azure,us-west-2,low,ad-hoc,small
6,job_23,8.74,406.27,852,2026-03-17,aws,sa-east-1,medium,batch,large
84,job_42,2.44,277.62,468,2026-03-17,aws,us-west-2,low,ad-hoc,small
50,job_21,5.73,243.1,28,2026-03-17,azure,sa-east-1,medium,ad-hoc,small
63,job_48,2.32,168.83,489,2026-03-17,azure,sa-east-1,low,batch,large
196,job_22,2.64,239.0,265,2026-03-17,azure,us-west-2,medium,batch,small
101,job_50,0.21,487.77,334,2026-03-17,gcp,sa-east-1,medium,ad-hoc,medium
7,job_16,0.13,32.39,378,2026-03-17,gcp,us-west-2,low,streaming,large
88,job_48,9.75,158.51,248,2026-03-17,aws,us-west-2,low,batch,large
23,job_49,8.72,408.31,138,2026-03-17,azure,us-west-2,medium,streaming,large
32,job_15,5.62,579.02,1782,2026-03-17,gcp,us-east-1,high,streaming,large
123,job_3,1.6,275.27,276,2026-03-17,azure,us-west-2,low,batch,small
134,job_35,4.24,333.49,459,2026-03-17,azure,sa-east-1,low,batch,small
22,job_36,7.88,170.97,310,2026-03-17,aws,sa-east-1,medium,ad-hoc,small
61,job_22,0.68,109.02,33,2026-03-17,azure,us-east-1,low,batch,small
158,job_11,0.21,303.7,104,2026-03-17,aws,sa-east-1,low,streaming,small
51,job_29,3.04,67.16,202,2026-03-17,azure,sa-east-1,low,streaming,small
199,job_13,12.59,435.15,193,2026-03-17,azure,sa-east-1,medium,streaming,medium
159,job_36,2.65,236.69,60,2026-03-17,aws,us-west-2,low,ad-hoc,small
42,job_7,1.23,241.1,482,2026-03-17,gcp,us-east-1,low,ad-hoc,medium
85,job_27,32.5,212.79,1692,2026-03-17,aws,us-east-1,high,batch,small
126,job_26,0.8,334.61,103,2026-03-17,aws,us-west-2,low,batch,large
133,job_44,2.41,311.02,903,2026-03-17,aws,us-east-1,medium,batch,medium
83,job_7,3.04,616.71,940,2026-03-17,azure,sa-east-1,high,ad-hoc,medium
182,job_36,2.01,303.49,14,2026-03-17,gcp,sa-east-1,medium,ad-hoc,small
57,job_38,0.33,120.46,490,2026-03-17,gcp,us-west-2,low,streaming,small
164,job_28,13.65,618.31,1140,2026-03-18,azure,us-west-2,high,batch,large
195,job_42,0.22,78.9,40,2026-03-18,gcp,us-east-1,low,ad-hoc,small
93,job_44,3.28,25.79,476,2026-03-18,aws,sa-east-1,low,batch,medium
125,job_36,0.16,67.95,26,2026-03-18,gcp,sa-east-1,low,ad-hoc,small
126,job_3,0.36,231.6,486,2026-03-18,aws,us-west-2,low,batch,small
24,job_19,3.63,298.35,1862,2026-03-18,azure,us-west-2,high,ad-hoc,large
117,job_1,5.95,342.25,699,2026-03-18,aws,us-west-2,medium,ad-hoc,small
57,job_9,3.69,186.9,349,2026-03-18,gcp,us-west-2,low,ad-hoc,large
98,job_25,1.07,192.23,124,2026-03-18,gcp,us-west-2,low,batch,medium
193,job_17,0.58,289.94,35,2026-03-18,aws,us-east-1,medium,batch,small
37,job_44,0.3,167.67,45,2026-03-18,gcp,us-west-2,low,batch,medium
192,job_22,20.62,718.69,980,2026-03-18,azure,sa-east-1,high,batch,small
112,job_4,14.55,85.49,705,2026-03-18,azure,sa-east-1,medium,streaming,medium
6,job_24,1.97,334.37,928,2026-03-18,aws,sa-east-1,medium,batch,small
30,job_33,0.22,238.37,296,2026-03-18,gcp,sa-east-1,low,streaming,medium
150,job_3,13.06,458.66,934,2026-03-18,aws,sa-east-1,medium,batch,small
16,job_47,1.17,123.42,209,2026-03-18,aws,us-west-2,low,streaming,medium
92,job_6,18.1,467.96,687,2026-03-18,aws,us-east-1,medium,ad-hoc,small
117,job_22,1.31,25.45,39,2026-03-18,aws,us-west-2,medium,batch,small
108,job_30,6.13,389.53,1374,2026-03-18,gcp,sa-east-1,high,ad-hoc,small
96,job_36,1.11,310.88,329,2026-03-18,aws,us-west-2,low,ad-hoc,small
171,job_10,1.75,65.4,236,2026-03-18,azure,us-west-2,low,streaming,small
146,job_21,14.17,388.15,278,2026-03-18,gcp,us-east-1,high,ad-hoc,small
87,job_46,2.68,137.1,231,2026-03-18,gcp,us-east-1,low,batch,small
24,job_20,1.1,93.73,186,2026-03-18,azure,us-west-2,high,streaming,medium
135,job_13,1.85,180.85,291,2026-03-18,gcp,sa-east-1,low,streaming,medium
179,job_18,1.07,15.32,195,2026-03-18,aws,us-east-1,low,batch,small
50,job_50,3.55,64.12,144,2026-03-18,azure,sa-east-1,medium,ad-hoc,medium
179,job_48,0.4,253.62,378,2026-03-18,aws,us-east-1,low,batch,large
47,job_6,3.83,251.43,156,2026-03-18,azure,sa-east-1,low,ad-hoc,small
105,job_21,0.45,309.86,170,2026-03-18,gcp,us-east-1,low,ad-hoc,small
45,job_47,3.44,126.58,864,2026-03-18,aws,us-east-1,medium,streaming,medium
124,job_13,3.42,498.62,764,2026-03-18,gcp,sa-east-1,high,streaming,medium
99,job_28,4.92,145.34,345,2026-03-18,aws,us-west-2,low,batch,large
141,job_7,0.67,109.32,327,2026-03-18,gcp,us-east-1,low,ad-hoc,medium
112,job_7,5.22,233.0,28,2026-03-18,azure,sa-east-1,medium,ad-hoc,medium
43,job_25,6.49,28.1,746,2026-03-18,gcp,sa-east-1,high,batch,medium
112,job_27,2.35,412.26,473,2026-03-18,azure,sa-east-1,medium,batch,small
158,job_36,0.76,122.25,24,2026-03-18,aws,sa-east-1,low,ad-hoc,small
183,job_43,4.54,564.47,950,2026-03-18,azure,us-east-1,high,batch,small
144,job_15,1.62,285.74,877,2026-03-18,azure,us-east-1,medium,streaming,large
194,job_38,28.79,15.59,794,2026-03-18,aws,us-east-1,high,streaming,small
126,job_8,0.24,110.5,339,2026-03-18,aws,us-west-2,low,batch,large
9,job_40,3.26,293.95,185,2026-03-18,gcp,us-east-1,low,streaming,small
80,job_31,8.34,82.39,742,2026-03-18,azure,us-east-1,medium,batch,small
161,job_3,1.49,185.37,132,2026-03-18,gcp,us-west-2,low,batch,small
48,job_16,0.54,144.39,305,2026-03-18,aws,sa-east-1,low,streaming,large
60,job_12,0.28,308.47,419,2026-03-18,gcp,us-east-1,low,batch,small
149,job_15,7.33,220.85,308,2026-03-18,aws,us-east-1,low,streaming,large
73,job_7,0.06,179.04,388,2026-03-18,azure,us-east-1,low,ad-hoc,medium
25,job_7,15.75,154.36,972,2026-03-18,aws,us-east-1,medium,ad-hoc,medium
76,job_50,1.93,339.27,433,2026-03-18,azure,us-east-1,medium,ad-hoc,medium
135,job_34,0.75,103.25,410,2026-03-18,gcp,sa-east-1,low,ad-hoc,large
29,job_28,1.37,260.55,12,2026-03-19,gcp,sa-east-1,low,batch,large
111,job_37,2.75,324.37,237,2026-03-19,gcp,us-east-1,low,batch,medium
147,job_15,0.25,309.72,126,2026-03-19,gcp,us-east-1,low,streaming,large
58,job_11,1.57,114.17,71,2026-03-19,aws,us-east-1,low,streaming,small
158,job_6,0.16,311.6,435,2026-03-19,aws,sa-east-1,low,ad-hoc,small
182,job_22,3.34,295.97,791,2026-03-19,gcp,sa-east-1,medium,batch,small
49,job_36,0.5,251.77,55,2026-03-19,azure,us-west-2,low,ad-hoc,small
71,job_26,0.3,30.0,916,2026-03-19,gcp,us-east-1,medium,batch,large
143,job_17,0.62,24.26,140,2026-03-19,azure,sa-east-1,low,batch,small
36,job_27,1.41,231.41,367,2026-03-19,azure,us-west-2,low,batch,small
190,job_18,3.45,481.11,1940,2026-03-19,gcp,us-east-1,high,batch,small
71,job_24,0.91,454.03,823,2026-03-19,gcp,us-east-1,medium,batch,small
51,job_37,0.26,137.3,302,2026-03-19,azure,sa-east-1,low,batch,medium
41,job_5,4.15,371.71,952,2026-03-19,aws,us-east-1,medium,streaming,large
171,job_35,2.19,313.32,98,2026-03-19,azure,us-west-2,low,batch,small
45,job_40,1.85,387.74,30,2026-03-19,aws,us-east-1,medium,streaming,small
124,job_34,6.17,69.2,602,2026-03-19,gcp,sa-east-1,high,ad-hoc,large
77,job_12,2.83,419.41,92,2026-03-19,azure,sa-east-1,high,batch,small
136,job_24,3.83,25.48,71,2026-03-19,gcp,us-east-1,low,batch,small
75,job_32,1.31,281.32,154,2026-03-19,azure,us-east-1,low,streaming,medium
141,job_41,5.11,261.87,362,2026-03-19,gcp,us-east-1,low,streaming,large
16,job_45,0.23,230.59,73,2026-03-19,aws,us-west-2,low,ad-hoc,small
197,job_6,53.5,408.57,210,2026-03-19,gcp,us-west-2,high,ad-hoc,small
96,job_10,2.55,326.4,307,2026-03-19,aws,us-west-2,low,streaming,small
150,job_47,1.23,71.61,817,2026-03-19,aws,sa-east-1,medium,streaming,medium
199,job_20,4.58,360.21,763,2026-03-19,azure,sa-east-1,medium,streaming,medium
30,job_2,0.04,40.51,475,2026-03-19,gcp,sa-east-1,low,batch,large
7,job_47,1.77,32.43,97,2026-03-19,gcp,us-west-2,low,streaming,medium
127,job_2,8.44,507.64,30,2026-03-19,gcp,us-east-1,high,batch,large
135,job_26,0.48,139.19,28,2026-03-19,gcp,sa-east-1,low,batch,large
186,job_36,9.49,15.22,996,2026-03-19,aws,us-west-2,high,ad-hoc,small
162,job_10,0.87,281.32,380,2026-03-19,gcp,sa-east-1,low,streaming,small
186,job_29,40.82,745.83,980,2026-03-19,aws,us-west-2,high,streaming,small
31,job_12,2.93,205.15,448,2026-03-19,azure,sa-east-1,low,batch,small
52,job_41,1.47,245.36,116,2026-03-19,aws,sa-east-1,low,streaming,large
31,job_9,0.23,233.06,372,2026-03-19,azure,sa-east-1,low,ad-hoc,large
152,job_1,1.16,248.64,477,2026-03-19,aws,us-east-1,low,ad-hoc,small
147,job_43,0.97,254.86,102,2026-03-19,gcp,us-east-1,low,batch,small
105,job_26,0.69,145.04,394,2026-03-19,gcp,us-east-1,low,batch,large
146,job_13,14.89,447.16,1674,2026-03-19,gcp,us-east-1,high,streaming,medium
196,job_6,0.22,367.54,559,2026-03-19,azure,us-west-2,medium,ad-hoc,small
48,job_48,0.03,245.57,233,2026-03-19,aws,sa-east-1,low,batch,large
188,job_16,5.93,33.75,1460,2026-03-19,gcp,us-west-2,high,streaming,large
134,job_6,1.77,287.9,23,2026-03-19,azure,sa-east-1,low,ad-hoc,small
173,job_48,0.1,124.08,190,2026-03-19,gcp,sa-east-1,low,batch,large
121,job_21,1.8,231.04,328,2026-03-19,aws,us-east-1,medium,ad-hoc,small
145,job_18,0.02,48.36,448,2026-03-19,aws,us-east-1,low,batch,small
185,job_49,0.19,325.47,221,2026-03-19,aws,sa-east-1,low,streaming,large
136,job_34,0.99,343.22,190,2026-03-19,gcp,us-east-1,low,ad-hoc,large
193,job_12,0.92,158.79,340,2026-03-19,aws,us-east-1,medium,batch,small
114,job_23,2.89,718.48,1548,2026-03-19,gcp,us-west-2,high,batch,large
95,job_14,5.36,498.6,1204,2026-03-19,aws,us-east-1,high,streaming,small
171,job_47,3.35,168.02,46,2026-03-19,azure,us-west-2,low,streaming,medium
6,job_31,1.2,173.26,76,2026-03-19,aws,sa-east-1,medium,batch,small
136,job_17,3.3,165.04,241,2026-03-19,gcp,us-east-1,low,batch,small
1,job_31,2.3,68.96,303,2026-03-19,gcp,us-east-1,low,batch,small
152,job_21,8.4,173.17,339,2026-03-20,aws,us-east-1,low,ad-hoc,small
24,job_35,0.37,654.06,294,2026-03-20,azure,us-west-2,high,batch,small
40,job_27,0.28,466.22,98,2026-03-20,gcp,sa-east-1,medium,batch,small
163,job_8,27.63,158.12,946,2026-03-20,azure,us-west-2,high,batch,large
138,job_33,1.58,101.58,860,2026-03-20,gcp,us-west-2,medium,streaming,medium
28,job_26,0.51,280.36,129,2026-03-20,gcp,sa-east-1,low,batch,large
31,job_41,0.84,28.6,278,2026-03-20,azure,sa-east-1,low,streaming,large
76,job_10,5.16,432.95,39,2026-03-20,azure,us-east-1,medium,streaming,small
183,job_12,11.91,397.98,1398,2026-03-20,azure,us-east-1,high,batch,small
107,job_3,0.23,474.12,234,2026-03-20,aws,us-east-1,medium,batch,small
71,job_32,11.12,230.49,521,2026-03-20,gcp,us-east-1,medium,streaming,medium
70,job_22,4.92,96.34,1530,2026-03-20,aws,us-east-1,high,batch,small
16,job_34,0.29,92.0,172,2026-03-20,aws,us-west-2,low,ad-hoc,large
174,job_17,1.56,86.49,114,2026-03-20,azure,us-west-2,low,batch,small
41,job_38,3.61,439.83,348,2026-03-20,aws,us-east-1,medium,streaming,small
190,job_25,6.79,653.62,770,2026-03-20,gcp,us-east-1,high,batch,medium
60,job_5,1.61,141.45,350,2026-03-20,gcp,us-east-1,low,streaming,large
2,job_1,0.41,236.95,49,2026-03-20,aws,us-west-2,low,ad-hoc,small
140,job_24,0.98,212.81,610,2026-03-20,aws,us-west-2,medium,batch,small
20,job_33,9.59,174.1,614,2026-03-20,azure,us-east-1,medium,streaming,medium
59,job_5,5.16,155.76,87,2026-03-20,gcp,sa-east-1,low,streaming,large
112,job_2,3.66,155.86,915,2026-03-20,azure,sa-east-1,medium,batch,large
187,job_16,1.56,330.44,202,2026-03-20,gcp,sa-east-1,low,streaming,large
25,job_11,6.05,29.98,422,2026-03-20,aws,us-east-1,medium,streaming,small
127,job_29,6.08,434.43,228,2026-03-20,gcp,us-east-1,high,streaming,small
193,job_1,0.04,376.17,182,2026-03-20,aws,us-east-1,medium,ad-hoc,small
83,job_32,4.99,335.18,50,2026-03-20,azure,sa-east-1,high,streaming,medium
100,job_39,2.66,356.02,801,2026-03-20,aws,us-west-2,medium,streaming,medium
6,job_4,3.05,486.41,447,2026-03-20,aws,sa-east-1,medium,streaming,medium
4,job_7,1.3,91.32,332,2026-03-20,gcp,us-west-2,low,ad-hoc,medium
182,job_10,2.84,198.69,466,2026-03-20,gcp,sa-east-1,medium,streaming,small
184,job_28,1.12,177.97,496,2026-03-20,aws,us-west-2,low,batch,large
34,job_23,1.38,64.89,732,2026-03-20,azure,us-west-2,medium,batch,large
39,job_12,5.9,319.0,244,2026-03-20,aws,sa-east-1,medium,batch,small
67,job_19,0.73,224.08,183,2026-03-20,azure,sa-east-1,low,ad-hoc,large
192,job_42,1.38,312.14,1930,2026-03-20,azure,sa-east-1,high,ad-hoc,small
50,job_34,1.97,451.49,287,2026-03-20,azure,sa-east-1,medium,ad-hoc,large
39,job_44,3.1,445.9,154,2026-03-20,aws,sa-east-1,medium,batch,medium
180,job_3,0.41,193.19,484,2026-03-20,aws,sa-east-1,medium,batch,small
68,job_28,6.01,28.27,346,2026-03-20,azure,sa-east-1,medium,batch,large
118,job_9,1.89,332.72,739,2026-03-20,gcp,us-west-2,medium,ad-hoc,large
42,job_43,0.58,225.45,38,2026-03-20,gcp,us-east-1,low,batch,small
90,job_17,7.46,275.38,39,2026-03-20,aws,sa-east-1,low,batch,small
162,job_47,1.87,191.38,211,2026-03-20,gcp,sa-east-1,low,streaming,medium
38,job_39,2.38,66.72,272,2026-03-20,gcp,us-west-2,low,streaming,medium
99,job_40,2.76,104.14,312,2026-03-20,aws,us-west-2,low,streaming,small
69,job_41,3.25,353.08,969,2026-03-20,azure,us-west-2,medium,streaming,large
35,job_7,0.1,154.64,426,2026-03-20,gcp,us-east-1,low,ad-hoc,medium
44,job_40,7.04,457.57,245,2026-03-20,aws,us-west-2,medium,streaming,small
25,job_22,10.26,487.83,691,2026-03-20,aws,us-east-1,medium,batch,small
183,job_12,5.39,397.15,474,2026-03-20,azure,us-east-1,high,batch,small
78,job_21,3.92,11.56,309,2026-03-20,gcp,sa-east-1,medium,ad-hoc,small
46,job_40,2.86,311.61,900,2026-03-20,gcp,sa-east-1,medium,streaming,small
40,job_47,7.77,16.16,18,2026-03-21,gcp,sa-east-1,medium,streaming,medium
125,job_33,1.3,233.54,401,2026-03-21,gcp,sa-east-1,low,streaming,medium
163,job_2,6.14,28.41,1276,2026-03-21,azure,us-west-2,high,batch,large
179,job_16,0.51,76.97,349,2026-03-21,aws,us-east-1,low,streaming,large
193,job_41,3.88,402.37,138,2026-03-21,aws,us-east-1,medium,streaming,large
40,job_12,4.12,69.76,676,2026-03-21,gcp,sa-east-1,medium,batch,small
58,job_33,1.88,135.48,106,2026-03-21,aws,us-east-1,low,streaming,medium
134,job_37,2.44,183.93,451,2026-03-21,azure,sa-east-1,low,batch,medium
103,job_34,2.46,83.07,520,2026-03-21,gcp,us-east-1,medium,ad-hoc,large
47,job_39,2.68,199.0,426,2026-03-21,azure,sa-east-1,low,streaming,medium
43,job_50,17.98,564.64,1060,2026-03-21,gcp,sa-east-1,high,ad-hoc,medium
21,job_21,1.63,410.88,815,2026-03-21,aws,us-east-1,medium,ad-hoc,small
85,job_25,9.42,148.82,976,2026-03-21,aws,us-east-1,high,batch,medium
88,job_17,2.37,23.37,157,2026-03-21,aws,us-west-2,low,batch,small
74,job_20,4.71,267.87,231,2026-03-21,azure,us-west-2,medium,streaming,medium
16,job_32,6.11,215.02,365,2026-03-21,aws,us-west-2,low,streaming,medium
69,job_8,1.18,204.09,775,2026-03-21,azure,us-west-2,medium,batch,large
147,job_32,3.6,196.07,313,2026-03-21,gcp,us-east-1,low,streaming,medium
17,job_24,10.83,475.72,456,2026-03-21,azure,us-west-2,medium,batch,small
16,job_47,0.42,230.04,491,2026-03-21,aws,us-west-2,low,streaming,medium
130,job_20,16.96,41.18,1972,2026-03-21,azure,sa-east-1,high,streaming,medium
69,job_10,4.2,294.6,960,2026-03-21,azure,us-west-2,medium,streaming,small
114,job_1,7.02,347.9,246,2026-03-21,gcp,us-west-2,high,ad-hoc,small
44,job_36,2.42,180.83,183,2026-03-21,aws,us-west-2,medium,ad-hoc,small
16,job_32,1.27,305.94,72,2026-03-21,aws,us-west-2,low,streaming,medium
99,job_30,0.78,168.13,316,2026-03-21,aws,us-west-2,low,ad-hoc,small
165,job_18,1.96,258.91,1414,2026-03-21,azure,sa-east-1,high,batch,small
86,job_30,1.77,495.75,494,2026-03-21,azure,sa-east-1,high,ad-hoc,small
55,job_44,1.9,89.49,520,2026-03-21,azure,us-east-1,high,batch,medium
102,job_14,9.55,541.19,1600,2026-03-21,gcp,us-east-1,high,streaming,small
12,job_22,3.83,210.71,331,2026-03-21,gcp,us-east-1,low,batch,small
97,job_36,7.85,491.33,200,2026-03-21,aws,us-west-2,high,ad-hoc,small
109,job_45,1.38,535.14,364,2026-03-21,aws,sa-east-1,high,ad-hoc,small
144,job_15,1.09,241.22,673,2026-03-21,azure,us-east-1,medium,streaming,large
47,job_16,0.97,180.45,496,2026-03-21,azure,sa-east-1,low,streaming,large
151,job_33,4.39,94.13,950,2026-03-21,azure,sa-east-1,medium,streaming,medium
74,job_8,0.59,201.03,320,2026-03-21,azure,us-west-2,medium,batch,large
168,job_17,0.72,136.48,322,2026-03-21,aws,sa-east-1,low,batch,small
132,job_31,80.02,137.61,60,2026-03-21,aws,us-east-1,medium,batch,small
10,job_1,4.08,23.92,167,2026-03-21,gcp,us-east-1,low,ad-hoc,small
153,job_3,0.2,340.24,488,2026-03-21,gcp,sa-east-1,low,batch,small
125,job_32,0.47,116.82,180,2026-03-21,gcp,sa-east-1,low,streaming,medium
135,job_22,0.93,227.01,316,2026-03-21,gcp,sa-east-1,low,batch,small
127,job_12,6.56,651.01,1428,2026-03-21,gcp,us-east-1,high,batch,small
59,job_27,0.7,143.23,329,2026-03-21,gcp,sa-east-1,low,batch,small
139,job_10,12.14,374.53,444,2026-03-21,gcp,us-east-1,medium,streaming,small
186,job_32,11.57,642.37,660,2026-03-21,aws,us-west-2,high,streaming,medium
178,job_32,2.37,172.53,255,2026-03-22,azure,us-east-1,low,streaming,medium
106,job_12,8.42,40.79,230,2026-03-22,gcp,us-west-2,low,batch,small
165,job_39,37.18,319.87,606,2026-03-22,azure,sa-east-1,high,streaming,medium
170,job_15,1.13,64.07,641,2026-03-22,azure,sa-east-1,medium,streaming,large
138,job_24,6.88,475.68,550,2026-03-22,gcp,us-west-2,medium,batch,small
15,job_35,0.13,328.57,134,2026-03-22,azure,us-west-2,medium,batch,small
136,job_19,1.55,50.65,353,2026-03-22,gcp,us-east-1,low,ad-hoc,large
32,job_22,33.3,29.72,804,2026-03-22,gcp,us-east-1,high,batch,small
79,job_41,5.16,158.17,283,2026-03-22,gcp,us-east-1,low,streaming,large
11,job_13,18.81,569.22,290,2026-03-22,gcp,us-east-1,high,streaming,medium
10,job_30,0.58,169.79,403,2026-03-22,gcp,us-east-1,low,ad-hoc,small
188,job_23,12.09,592.82,1508,2026-03-22,gcp,us-west-2,high,batch,large
128,job_46,0.37,195.59,390,2026-03-22,aws,us-west-2,low,batch,small
62,job_23,2.55,187.37,391,2026-03-22,aws,us-west-2,low,batch,large
200,job_22,0.95,43.05,84,2026-03-22,aws,sa-east-1,medium,batch,small
11,job_15,18.91,44.94,1104,2026-03-22,gcp,us-east-1,high,streaming,large
54,job_32,24.57,300.32,470,2026-03-22,aws,us-east-1,low,streaming,medium
108,job_18,3.84,38.06,766,2026-03-22,gcp,sa-east-1,high,batch,small
122,job_28,0.47,578.35,1358,2026-03-22,gcp,sa-east-1,high,batch,large
59,job_42,3.22,262.89,230,2026-03-22,gcp,sa-east-1,low,ad-hoc,small
58,job_23,3.43,210.65,53,2026-03-22,aws,us-east-1,low,batch,large
37,job_21,0.05,61.46,12,2026-03-22,gcp,us-west-2,low,ad-hoc,small
172,job_20,5.59,554.3,1850,2026-03-22,azure,sa-east-1,high,streaming,medium
94,job_14,0.51,332.05,269,2026-03-22,gcp,us-east-1,low,streaming,small
153,job_1,0.03,232.84,159,2026-03-22,gcp,sa-east-1,low,ad-hoc,small
39,job_29,5.83,260.21,427,2026-03-22,aws,sa-east-1,medium,streaming,small
170,job_12,6.1,15.95,936,2026-03-22,azure,sa-east-1,medium,batch,small
87,job_38,1.2,248.63,388,2026-03-22,gcp,us-east-1,low,streaming,small
174,job_44,0.3,231.99,423,2026-03-22,azure,us-west-2,low,batch,medium
35,job_44,2.27,75.44,431,2026-03-22,gcp,us-east-1,low,batch,medium
98,job_15,3.3,166.97,457,2026-03-22,gcp,us-west-2,low,streaming,large
188,job_48,7.07,335.13,1578,2026-03-22,gcp,us-west-2,high,batch,large
1,job_39,0.01,64.61,215,2026-03-22,gcp,us-east-1,low,streaming,medium
40,job_16,1.16,105.43,968,2026-03-22,gcp,sa-east-1,medium,streaming,large
31,job_11,1.07,31.31,70,2026-03-22,azure,sa-east-1,low,streaming,small
145,job_49,3.13,83.37,240,2026-03-22,aws,us-east-1,low,streaming,large
7,job_33,1.25,135.06,265,2026-03-22,gcp,us-west-2,low,streaming,medium
98,job_18,1.39,105.39,104,2026-03-22,gcp,us-west-2,low,batch,small
162,job_38,2.57,198.29,182,2026-03-22,gcp,sa-east-1,low,streaming,small
113,job_36,0.35,267.21,361,2026-03-22,aws,sa-east-1,low,ad-hoc,small
75,job_32,6.79,113.61,169,2026-03-22,azure,us-east-1,low,streaming,medium
51,job_22,0.01,318.82,241,2026-03-22,azure,sa-east-1,low,batch,small
145,job_20,1.67,58.43,498,2026-03-22,aws,us-east-1,low,streaming,medium
136,job_38,4.36,295.41,392,2026-03-22,gcp,us-east-1,low,streaming,small
13,job_11,0.7,264.49,77,2026-03-22,aws,sa-east-1,low,streaming,small
1,job_47,4.65,46.83,73,2026-03-22,gcp,us-east-1,low,streaming,medium
85,job_42,12.45,593.59,502,2026-03-22,aws,us-east-1,high,ad-hoc,small
28,job_45,0.44,97.98,423,2026-03-22,gcp,sa-east-1,low,ad-hoc,small
13,job_50,0.39,104.2,243,2026-03-22,aws,sa-east-1,low,ad-hoc,medium
58,job_14,3.18,140.99,407,2026-03-22,aws,us-east-1,low,streaming,small
103,job_34,3.15,96.07,937,2026-03-22,gcp,us-east-1,medium,ad-hoc,large
31,job_18,0.26,328.58,308,2026-03-22,azure,sa-east-1,low,batch,small
44,job_44,0.43,422.1,716,2026-03-22,aws,us-west-2,medium,batch,medium
100,job_40,0.06,490.05,407,2026-03-22,aws,us-west-2,medium,streaming,small
101,job_19,1.02,238.99,474,2026-03-22,gcp,sa-east-1,medium,ad-hoc,large
102,job_23,10.27,502.03,28,2026-03-22,gcp,us-east-1,high,batch,large
178,job_48,0.08,199.2,268,2026-03-22,azure,us-east-1,low,batch,large
47,job_25,0.43,138.22,228,2026-03-22,azure,sa-east-1,low,batch,medium
6,job_47,1.95,307.43,852,2026-03-22,aws,sa-east-1,medium,streaming,medium
66,job_12,0.34,76.95,489,2026-03-22,azure,us-west-2,low,batch,small
34,job_38,0.01,214.13,209,2026-03-23,azure,us-west-2,medium,streaming,small
106,job_14,2.98,138.6,384,2026-03-23,gcp,us-west-2,low,streaming,small
87,job_45,3.17,206.65,148,2026-03-23,gcp,us-east-1,low,ad-hoc,small
52,job_44,2.48,147.43,193,2026-03-23,aws,sa-east-1,low,batch,medium
32,job_25,7.04,339.04,1582,2026-03-23,gcp,us-east-1,high,batch,medium
85,job_28,5.64,180.79,1804,2026-03-23,aws,us-east-1,high,batch,large
98,job_15,0.04,335.66,415,2026-03-23,gcp,us-west-2,low,streaming,large
48,job_43,0.02,182.11,130,2026-03-23,aws,sa-east-1,low,batch,small
196,job_23,2.34,156.71,557,2026-03-23,azure,us-west-2,medium,batch,large
134,job_8,0.13,268.79,218,2026-03-23,azure,sa-east-1,low,batch,large
99,job_30,0.09,332.0,375,2026-03-23,aws,us-west-2,low,ad-hoc,small
126,job_24,6.77,311.81,230,2026-03-23,aws,us-west-2,low,batch,small
149,job_7,1.76,214.0,40,2026-03-23,aws,us-east-1,low,ad-hoc,medium
189,job_17,2.1,170.15,454,2026-03-23,azure,us-east-1,low,batch,small
98,job_31,4.6,112.72,201,2026-03-23,gcp,us-west-2,low,batch,small
47,job_2,1.81,35.74,492,2026-03-23,azure,sa-east-1,low,batch,large
53,job_12,2.69,122.0,248,2026-03-23,azure,sa-east-1,low,batch,small
164,job_4,10.65,594.31,1582,2026-03-23,azure,us-west-2,high,streaming,medium
135,job_30,5.04,195.85,120,2026-03-23,gcp,sa-east-1,low,ad-hoc,small
146,job_15,25.92,460.64,288,2026-03-23,gcp,us-east-1,high,streaming,large
123,job_16,1.39,248.77,269,2026-03-23,azure,us-west-2,low,streaming,large
90,job_42,0.79,229.79,50,2026-03-23,aws,sa-east-1,low,ad-hoc,small
27,job_49,7.36,465.55,494,2026-03-23,aws,us-west-2,medium,streaming,large
10,job_20,7.02,181.67,409,2026-03-23,gcp,us-east-1,low,streaming,medium
61,job_40,1.64,143.94,216,2026-03-23,azure,us-east-1,low,streaming,small
146,job_33,10.61,142.93,188,2026-03-23,gcp,us-east-1,high,streaming,medium
167,job_50,4.71,267.67,429,2026-03-23,azure,us-west-2,low,ad-hoc,medium
16,job_42,3.26,61.46,357,2026-03-23,aws,us-west-2,low,ad-hoc,small
140,job_14,1.62,234.72,172,2026-03-23,aws,us-west-2,medium,streaming,small
191,job_24,7.3,156.72,66,2026-03-23,aws,us-west-2,low,batch,small
140,job_41,1.27,91.85,161,2026-03-23,aws,us-west-2,medium,streaming,large
106,job_44,6.73,86.76,257,2026-03-23,gcp,us-west-2,low,batch,medium
